"gene","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean"
"28791",-1.26867315481779,0.401378980608725,-3.1607862297466,0.0015734392775756,0.17304042547627,27.0337140223835
"4810",0.5949085169766,0.188083870969213,3.16299592256892,0.00156154518708237,0.17304042547627,105.969213923732
"126669",0.272608392560486,0.0866117180927374,3.14747702231928,0.00164686049040687,0.173050361244794,415.620380697063
"728730",0.875902590183827,0.278541647677281,3.14460188445014,0.00166312988153278,0.173050361244794,24.761841526714
"135228",1.36650442341441,0.434145750898504,3.14757065014757,0.0016463331541362,0.173050361244794,400.639965529909
"4082",0.341976701543558,0.108512576317037,3.15149370838288,0.00162437662206925,0.173050361244794,2615.42178071642
"114134",0.327409205003334,0.104062879839747,3.14626315846276,0.00165371137191848,0.173050361244794,257.967799658559
"5990",1.57928419624319,0.501382550776712,3.14985871326527,0.00163349438467872,0.173050361244794,96.1160812565045
"140809",1.25262326909534,0.398233611827239,3.14544837977853,0.00165832456913807,0.173050361244794,126.444743017183
"25932",0.600305178353881,0.19111588650566,3.14105326003917,0.00168341415841984,0.173799140051166,1456.92850836261
"196740",0.527890614395285,0.168098450171097,3.14036574315812,0.00168737029175889,0.173799140051166,183.811664090993
"8444",1.21952818597458,0.391927165628937,3.11161943576318,0.00186064190913629,0.17495093811966,144.781472461765
"29995",0.985725431082703,0.315795435862019,3.12140493225304,0.00179990352047342,0.17495093811966,224.214337445642
